text,label
The raid came just two days after Ramajayam ’ s murder.,0
The arrest came just two days after Ramajayam ’ s murder.,0
"CHENNAI : Give free hand to police : Karunanidhi September 27 , 2016 00:00 IST DMK leader M. Karunanidhi on Monday alleged that violence broke out in Coimbatore and Tirupur districts following the murder of Hindu Munnani spokesperson C. Sasikumar because the police was not given a free hand to deal with the situation .",1
"CHENNAI : Give free hand to police : Karunanidhi September 27, 2016 00:00 PM DMK leader M. Karunanidhi on Monday alleged that violence broke out in Coimbatore and Tirupur districts following the murder of Hindu Munnani spokesperson C. Sasikumar because the police was not given a free hand to deal with the situation.",1
"CHENNAI : Give free hand to police : Karunanidhi September 27, 2016 00:00 IST DMK leader M. Karunanidhi on Monday alleged that violence broke out in Coimbatore and Tirupur districts following the murder of Hindu Munnani spokesperson C. Sasikumar because the police was not given a free hand to deal with the situation.",1
"CHENNAI : Give free hand to police : Karunanidhi September 27, 2016 00:00 The DMK leader M. Karunanidhi on Monday alleged that violence broke out in Coimbatore and Tirupur districts following the murder of Hindu Munnani spokesperson C. Sasikumar because the police was not given a free hand to deal with the situation.",1
"‘ Unacceptable behaviour ’ While demanding the arrest of Sasikumar ’ s murderers , Mr. Karunanidhi said causing damage to public or private property in the wake of the murder was unacceptable .",0
"‘ Bad behaviour ’ While demanding the arrest of Sasikumar ’ s murderers, Mr. Karunanidhi said causing damage to public or private property in the wake of the murder was unacceptable.",0
"‘ Violent behaviour ’ While demanding the arrest of Sasikumar ’ s murderers, Mr. Karunanidhi said causing damage to public or private property in the wake of the murder was unacceptable.",0
"‘ Dangerous behaviour ’ While demanding the arrest of Sasikumar ’ s murderers, Mr. Karunanidhi said causing damage to public or private property in the wake of the murder was unacceptable.",0
"ANDHRA PRADESH Women stage dharna for gas connection October 04 , 2008 00:00 IST Staff Reporter WARANGAL : Hundreds of women under the aegis of CPI ( M ) staged a dharna at the Collectorate demanding free gas connection .",1
"ANDHRA PRADESH Women stage dharna for gas connection October 04, 2008 00:00 IST Staff Reporter WARANGAL : Hundreds of women under the aegis of CPI ( M ) staged a dharna at the Collectorate demanding free gas connection.",1
"ANDHRA PRADESH Women stage dharna for gas connections October 04, 2008 00:00 IST Staff Reporter WARANGAL : Hundreds of women under the aegis of CPI ( M ) staged a dharna at the Collectorate demanding free gas connection.",1
"ANDHRA PRADESH Women stage dharna for gas link October 04, 2008 00:00 IST Staff Reporter WARANGAL : Hundreds of women under the aegis of CPI ( M ) staged a dharna at the Collectorate demanding free gas connection.",1
Members of several Self Help Groups ( SHGs ) reached the town sporting placards and raising slogans .,0
Members of several Self Help Groups ( SHGs ) reached the town sporting placards and chanting slogans.,0
Members of several Self Help Groups ( SHGs ) reached the town sporting placards and shouting slogans.,0
Members of several Self Help Groups ( SHGs ) reached the town sporting placards and waving slogans.,0
The interdict followed an incident in the morning when two security guards were chased off the Durban building site by striking workers .,1
The interdict followed an incident in the morning when two security guards were dragged off the Durban building site by striking workers.,1
The interdict followed an incident in the morning when two security guards were pulled off the Durban building site by striking workers.,1
The interdict followed an incident in the morning when two security guards were driven off the Durban building site by striking workers.,1
"`` Our attorneys have written a letter to the union expressing our concern at the violence at the site today ( Thursday ) , '' he said .",0
"`` Our attorneys have written a letter to the union expressing our concern at the violence at the site today ( Thursday ), '' he said.",0
"`` Our attorneys have written a letter to our union expressing our concern at the violence at the site today ( Thursday ), '' he said.",0
"`` Our attorneys have written a letter to their union expressing our concern at the violence at the site today ( Thursday ), '' he said.",0
A small group of workers were seen attempting to burn notices issued by the management which informed workers that any industrial action taken by non-NUM members was an illegal strike .,0
A small group of workers were seen attempting to burn notices issued by the management which informed workers that any industrial action taken by non-NUM members was an illegal strike.,0
A small number of workers were seen attempting to burn notices issued by the management which informed workers that any industrial action taken by non-NUM members was an illegal strike.,0
A small contingent of workers were seen attempting to burn notices issued by the management which informed workers that any industrial action taken by non-NUM members was an illegal strike.,0
Metro police intervened and the fire was put out .,0
Metro police intervened and the fire was put out.,0
Metro police intervened and the fire was knocked out.,0
Metro police intervened and the fire was stamped out.,0
Hundreds of workers gathered at the stadium at 7.30am on Thursday continuing the second day of the NUM strike in windy and cloudy conditions .,0
Hundreds of workers gathered at the stadium at 7.30am on Thursday continuing the second day of the NUM strike in windy and cloudy conditions.,0
Hundreds of workers gathered at a stadium at 7.30am on Thursday continuing the second day of the NUM strike in windy and cloudy conditions.,0
Hundreds of workers gathered at their stadium at 7.30am on Thursday continuing the second day of the NUM strike in windy and cloudy conditions.,0
"The strike may continue next week , '' he said .",0
"The strike may continue next week,, he said.",0
"The strike may continue next week, "" he said.",0
"The strike may continue next week, as he said.",0
"Even with the strike continuing , Group Five-WBHO Consortium on Wednesday gave their reassurance that construction of the stadium was on track and that delivery of the stadium was not in jeopardy .",0
"Even with the strike continuing, Group Five-WBHO Consortium on Wednesday repeated their reassurance that construction of the stadium was on track and that delivery of the stadium was not in jeopardy.",0
"Even with the strike continuing, Group Five-WBHO Consortium on Wednesday gave their reassurance that construction of the stadium was on track and that delivery of the stadium was not in jeopardy.",0
"Even with the strike continuing, Group Five-WBHO Consortium on Wednesday reiterated their reassurance that construction of the stadium was on track and that delivery of the stadium was not in jeopardy.",0
More than a thousand workers downed tools at 7am on Wednesday after talks with management failed on Tuesday .,1
More than a thousand workers downed tools at 7am on Wednesday after talks with management failed on Tuesday.,1
More than a thousand workers downed tools at 7am on Wednesday after talks with management failed on Tuesday,1
More than a thousand workers downed tools at 7am on Wednesday after talks with management failed on Tuesday:,1
"Fire Mishap Victims ' Kin Seek Probe 05th May 2014 09:26 AM People ’ s representatives , human rights activists and the relatives of four workers from Orissa who were killed in a fire mishap at a plywood factory at Paravoor on April 16 , staged a protest in front of the Collectorate demanding thorough probe into the alleged role of the factory management in the mishap , on Saturday .",1
"Fire Mishap Victims'Kin Seek Probe 05th May 2014 09:26 AM People ’ s representatives, human rights activists and the relatives of four workers from Orissa who were killed in a fire mishap at a plywood factory at Paravoor on April 16, staged a protest in front of the Collectorate demanding thorough probe into the alleged role of the factory management in the mishap, on Saturday.",1
"Fire Mishap Victims'Kin Seek Probe 05th May 2014 09:26 AM People ’ s representatives, human rights activists and the relatives of four workers from Orissa who were killed in a fire mishap at a plywood factory at Paravoor on April 16, staged a protest in front of the Collectorate demanding thorough probe into the alleged role of the plant management in the mishap, on Saturday.",1
"Fire Mishap Victims'Kin Seek Probe 05th May 2014 09:26 AM People ’ s representatives, human rights activists and the relatives of four workers from Orissa who were killed in a fire mishap at a plywood factory at Paravoor on April 16, staged a protest in front of the Collectorate demanding thorough probe into the alleged role of the company management in the mishap, on Saturday.",1
The people protesting alleged that the factory owner Abdul Majeed was also unwilling to hand over the bodies to their family and forced to cremate them at the Pachalam cremation centre .,1
The people protesting alleged that the factory owner Abdul Majeed was also unwilling to hand over the bodies to their family and forced to bury them at the Pachalam cremation centre.,1
The people protesting alleged that the factory owner Abdul Majeed was also unwilling to hand over the bodies to their family and forced to burn them at the Pachalam cremation centre.,1
The people protesting alleged that the factory owner Abdul Majeed was also unwilling to hand over the bodies to their family and forced to leave them at the Pachalam cremation centre.,1
Law and locals in a free-for-all 19th October 2009 01:07 AM The clash between police and the local people in Palode on Sunday .,0
Law and locals in a free-for-all 19th October 2009 01:07 AM The clash between police and the local people in Palode on Sunday.,0
Law and locals in violent free-for-all 19th October 2009 01:07 AM The clash between police and the local people in Palode on Sunday.,0
Law and locals in police free-for-all 19th October 2009 01:07 AM The clash between police and the local people in Palode on Sunday.,0
"THIRUVANANTHAPURAM : Several persons , including police personnel , were hurt in clashes between local people and the police at Palode near Nedumangad in Thiruvananthapuram district on Sunday .",1
"THIRUVANANTHAPURAM : Several persons, including police personnel, were hurt in clashes between local people and the police at Palode near Nedumangad in Thiruvananthapuram district on Sunday.",1
"THIRUVANANTHAPURAM : Several persons, including police personnel, were hurt in clashes between local people and the police at Palode near Nedumangad in Thiruvananthapuram city on Sunday.",1
"THIRUVANANTHAPURAM : Several persons, including police personnel, were hurt in clashes between local people and the police at Palode near Nedumangad in Thiruvananthapuram town on Sunday.",1
"About 20 police personnel , including Nedumangad DySP Sukeshan , Palode circle inspector Anil Kumar , sub-inspector Anil Kumar and Pangode sub-inspector Praveen , and about the same number of local people belonging to various political parties were injured in the clashes .",1
"About 20 police personnel, including Nedumangad DySP Sukeshan, Palode circleSP Anil Kumar, sub-inspector Anil Kumar and Pangode sub-inspector Praveen, and about the same number of local people belonging to various political parties were injured in the clashes.",1
"About 20 police personnel, including Nedumangad DySP Sukeshan, Palode circle SP Anil Kumar, sub-inspector Anil Kumar and Pangode sub-inspector Praveen, and about the same number of local people belonging to various political parties were injured in the clashes.",1
"About 20 police personnel, including Nedumangad DySP Sukeshan, Palode circleO Anil Kumar, sub-inspector Anil Kumar and Pangode sub-inspector Praveen, and about the same number of local people belonging to various political parties were injured in the clashes.",1
"The trouble started with the shifting of the Palode sub-registrar office from a rented building in Perungamala panchayat , where it had been functioning for several years , to a newly built government-owned building about 100 metres away , in Nandiyodu panchayat .",1
"The trouble started with the shifting of the Palode sub-registrar office from a rented building in Perungamala panchayat, where it had been functioning for several years, to a newly built government-owned building about 100 metres away, in Nandiyodu panchayat.",1
"The trouble started with the shifting of the Palode sub-registrar office from a rented building in Perungamala panchayat, where they had been functioning for several years, to a newly built government-owned building about 100 metres away, in Nandiyodu panchayat.",1
"The trouble started with the shifting of the Palode sub-registrar office from a rented building in Perungamala panchayat, where he had been functioning for several years, to a newly built government-owned building about 100 metres away, in Nandiyodu panchayat.",1
The clashes were allegedly sparked off by some local people pelting stones at the police party .,1
The clashes were reportedly sparked off by some local people pelting stones at the police party.,1
The clashes were allegedly sparked off by some local people pelting stones at the police party.,1
The clashes were apparently sparked off by some local people pelting stones at the police party.,1
"As the violence mounted , the police hurled teargas shells and grenades at the mob .",0
"As the violence mounted, the police hurled teargas shells and grenades at the mob.",0
"As mob violence mounted, the police hurled teargas shells and grenades at the mob.",0
"As street violence mounted, the police hurled teargas shells and grenades at the mob.",0
A police jeep and several two-wheelers were damaged .,0
A police jeep and several two-wheelers were damaged.,0
A police jeep and several two-wheelers are damaged.,0
A police jeep and several two-wheelers also damaged.,0
The Palode police have registered a case against about 300 persons in connection with the incident .,0
The Palode police have registered a case against about 300 persons in connection with the incident.,0
The Palode police have registered a case against about 300 persons in connection with this incident.,0
The Palode police have registered a case against about 300 persons in connection with that incident.,0
The trade union federation said the march by thousands of women to the Union Buildings in Pretoria in 1956 against pass books was a turning point in history .,0
The trade unionists said the march by thousands of women to the Union Buildings in Pretoria in 1956 against pass books was a turning point in history.,0
The trade union Confederation said the march by thousands of women to the Union Buildings in Pretoria in 1956 against pass books was a turning point in history.,0
The trade union federation said the march by thousands of women to the Union Buildings in Pretoria in 1956 against pass books was a turning point in history.,0
"On this day in 1956 around 20,000 women participated in a national march to protest against pass law legislation , which required non-white South Africans to carry a document on them to prove that they were allowed to enter `` white areas '' .",1
"On this day in 1956 around 20,000 women participated in a national march to protest against pass law legislation, which required non-white South Africans to carry a badge on them to prove that they were allowed to enter `` white areas ''.",1
"On this day in 1956 around 20,000 women participated in a national march to protest against pass law legislation, which required non-white South Africans to carry a certificate on them to prove that they were allowed to enter `` white areas ''.",1
"On this day in 1956 around 20,000 women participated in a national march to protest against pass law legislation, which required non-white South Africans to carry a passport on them to prove that they were allowed to enter `` white areas ''.",1
Women of all races and ages from all corners of the country marched to the Union Buildings in Pretoria .,0
Women of all races and ages from all corners of the country marched to the Union Buildings in Pretoria.,0
Women of all races and ages from all corners across the country marched to the Union Buildings in Pretoria.,0
Women of all races and ages from all corners around the country marched to the Union Buildings in Pretoria.,0
"The march was organised by the Federation of South African Women ( Fedsaw ) and led by Helen Joseph , Rahima Moosa , Sophie Williams and Lilian Ngoyi .",0
"The march was organised by the Federation of South African Women ( Fedsaw ) and led by Helen Joseph, Rahima Moosa, Sophie Williams and Lilian Ngoyi.",0
"The march was organised by the Federation of South African Women ( Fedsaw ), led by Helen Joseph, Rahima Moosa, Sophie Williams and Lilian Ngoyi.",0
"The march was organised by the Federation of South African Women ( Fedsaw ) was led by Helen Joseph, Rahima Moosa, Sophie Williams and Lilian Ngoyi.",0
"Mineworkers across the North West have decided to combine their strike efforts , a workers ' representative said in Rustenburg on Saturday .",0
"Mineworkers across the North West have decided to combine their strike efforts, a workers' representative said in Rustenburg on Saturday.",0
"Mineworkers across the North West have decided to combine their strike efforts, a workers union representative said in Rustenburg on Saturday.",0
"Mineworkers across the North West have decided to combine their strike efforts, a workers association representative said in Rustenburg on Saturday.",0
"`` We have realised the weak point of the way we are striking one by one , '' Sphamandla Makahanya said during an Anglo American Platinum ( Amplats ) strike rally at the Olympia Park Stadium .",0
"`` We have realised the weak point of the way we are striking one by one, '' Sphamandla Makahanya said during an Anglo American Platinum ( Amplats ) strike rally at the Olympia Park Stadium.",0
"`` We have realised the weak point of the way we keep striking one by one, '' Sphamandla Makahanya said during an Anglo American Platinum ( Amplats ) strike rally at the Olympia Park Stadium.",0
"`` We have realised the weak point of the way we're striking one by one, '' Sphamandla Makahanya said during an Anglo American Platinum ( Amplats ) strike rally at the Olympia Park Stadium.",0
More than a thousand striking workers were gathered at a mass rally .,0
More than a thousand striking workers were gathered at a mass rally.,0
More then a thousand striking workers were gathered at a mass rally.,0
More that a thousand striking workers were gathered at a mass rally.,0
The crowd was singing and dancing as police in Nyalas and vans kept watch over proceedings .,0
The crowd was singing and dancing as police in Nyalas police vans kept watch over proceedings.,0
The crowd was singing and dancing as police in Nyalas security vans kept watch over proceedings.,0
The crowd was singing and dancing as police in Nyalas Police vans kept watch over proceedings.,0
`` The strike is still on . '',0
``The strike is still on. '',0
`` The strike is still on. '',0
``the strike is still on. '',0
"They had been on a wildcat strike since September 12 , demanding to be paid a minimum of R16,000 a month .",1
"They had been on a wildcat strike since September 12, demanding to be paid a minimum of R16,000 a month.",1
"They had been on a wildcat strike since September 12, demanding they be paid a minimum of R16,000 a month.",1
"They had been on a wildcat strike since September 12, demanding workers be paid a minimum of R16,000 a month.",1
"ANDHRA PRADESH ` Delay ' in compensation : ryots lay siege to MRO office March 14 , 2006 00:00 IST Staff Reporter Telugu Desam , CPI(M) leaders lead the protest VIJAYAWADA : Betel nut farmers from Garikaparru and Thotlavalluru villages under Thotlavalluru mandal laid siege to the Mandal Revenue Office on Monday .",1
"ANDHRA PRADESH ` Delay'in compensation : ryots lay siege to MRO office March 14, 2006 00:00 IST Staff Reporter Telugu Desam, CPI(M) leaders lead the protest VIJAYAWADA : Betel nut farmers from Garikaparru and Thotlavalluru villages under Thotlavalluru mandal laid siege to the Mandal Revenue Office on Monday.",1
"ANDHRA PRADESH ` Delay'in compensation : ryots lay siege to MRO office March 14, 2006 00:00 IST Staff Reporter Telugu Desam, CPI(M) leaders lead the protest VIJAYAWADA : Betel nut farmers of Garikaparru and Thotlavalluru villages under Thotlavalluru mandal laid siege to the Mandal Revenue Office on Monday.",1
"ANDHRA PRADESH ` Delay'in compensation : ryots lay siege to MRO office March 14, 2006 00:00 IST Staff Reporter Telugu Desam, CPI(M) leaders lead the protest VIJAYAWADA : Betel nut farmers in Garikaparru and Thotlavalluru villages under Thotlavalluru mandal laid siege to the Mandal Revenue Office on Monday.",1
"Taking strong exception to the inordinate delay in release of the promised compensation for crop loss in the August 2005 floods , nearly 50 farmers , led by the Telugu Desam Party MPTC member Gurumurthy and local CPI - ( M ) leaders Krishna Babu and Kondala Babu , squatted before the MRO .",1
"Taking strong exception to the inordinate delay in release of the promised compensation for crop loss in the August 2005 floods, nearly 50 farmers, led by the Telugu Desam Party MPTC member Gurumurthy and local CPI - ( M ) leaders Krishna Babu and Kondala Babu, squatted before the MRO.",1
"Taking particular exception to the inordinate delay in release of the promised compensation for crop loss in the August 2005 floods, nearly 50 farmers, led by the Telugu Desam Party MPTC member Gurumurthy and local CPI - ( M ) leaders Krishna Babu and Kondala Babu, squatted before the MRO.",1
"Taking no exception to the inordinate delay in release of the promised compensation for crop loss in the August 2005 floods, nearly 50 farmers, led by the Telugu Desam Party MPTC member Gurumurthy and local CPI - ( M ) leaders Krishna Babu and Kondala Babu, squatted before the MRO.",1
Efforts to persuade the farmers to relent failed to yield result and the irate farmers continued their protest till late in the evening .,1
Efforts to persuade the farmers to relent failed to yield result and the irate farmers continued their protest till late in the evening.,1
Efforts to persuade the farmers to relent failed to yield result and the irate farmers continued their protest till later in the evening.,1
Efforts to persuade the farmers to relent failed to yield result and the irate farmers continued their protest till early in the evening.,1
"The strike at Anglo American Platinum ( Amplats ) in Rustenburg will continue , the Rustenburg strike co-ordinating committee said on Monday .",0
"The strike at Anglo American Platinum ( Amplats ) in Rustenburg will continue, the Rustenburg strike co-ordinating committee said on Monday.",0
"The strike at Anglo American Platinum ( Amplats ) near Rustenburg will continue, the Rustenburg strike co-ordinating committee said on Monday.",0
"The strike at Anglo American Platinum ( Amplats ) at Rustenburg will continue, the Rustenburg strike co-ordinating committee said on Monday.",0
`` The strike is on .,0
`` The strike is over.,0
`` The strike is on.,0
`` The strike is called.,0
Amplats said it had offered to reinstate all workers on the same terms and conditions of employment as applied before their illegal strike .,0
Amplats said it had offered to reinstate all workers on the same terms and conditions of employment as applied before their illegal strike.,0
Amplats said it has offered to reinstate all workers on the same terms and conditions of employment as applied before their illegal strike.,0
Amplats said it also offered to reinstate all workers on the same terms and conditions of employment as applied before their illegal strike.,0
"The company had further offered a once-off hardship allowance of R2000 to help workers deal with financial difficulties arising from the no-work , no-pay principle in place while they were striking .",1
"The company had further offered a once-off hardship allowance of R2000 to help workers deal with financial difficulties arising from the no-work, no-pay principle in place while they were striking.",1
"The company had further offered a once-off hardship allowance of R2000 to assist workers deal with financial difficulties arising from the no-work, no-pay principle in place while they were striking.",1
"The company had further offered a once-off hardship allowance of R2000 to let workers deal with financial difficulties arising from the no-work, no-pay principle in place while they were striking.",1
Workers who did not participate in the strike would receive a once-off loyalty allowance of R2000 .,0
Workers who did not participate in the strike would receive a once-off loyalty allowance of R2000.,0
Workers who did not participate in the strike would receive the once-off loyalty allowance of R2000.,0
Workers who did not participate in the strike would receive their once-off loyalty allowance of R2000.,0
"Amplats workers went on strike on September 12 , demanding a monthly salary of R16,000 .",1
"Amplats workers went on strike on September 12, demanding a monthly salary of R16,000.",1
"Amplats workers went on strikes on September 12, demanding a monthly salary of R16,000.",1
"Amplats workers went on striking on September 12, demanding a monthly salary of R16,000.",1
"`` Prolonged strikes may lead to the company closing down , '' he said after a Congress of SA Trade Unions rally in Rustenburg .",1
"`` Prolonged strikes may lead to the company closing down, '' he said after a Congress of German Trade Unions rally in Rustenburg.",1
"`` Prolonged strikes may lead to the company closing down, '' he said after a Congress of Free Trade Unions rally in Rustenburg.",1
"`` Prolonged strikes may lead to the company closing down, '' he said after a Congress of World Trade Unions rally in Rustenburg.",1
"|PTI GAYA : A 20 - year-old youth was shot dead allegedly by JD(U) MLC Manorama Devi 's son Rocky for overtaking his vehicle near police line in Bihar 's Gaya district , triggering protests in the area .",1
"|PTI GAYA : A 20 - year-old youth was shot dead allegedly by JD(U) MLC Manorama Devi's son Rocky for parking his vehicle near police line in Bihar's Gaya district, triggering protests in the area.",1
"|PTI GAYA : A 20 - year-old youth was shot dead allegedly by JD(U) MLC Manorama Devi's son Rocky for driving his vehicle near police line in Bihar's Gaya district, triggering protests in the area.",1
"|PTI GAYA : A 20 - year-old youth was shot dead allegedly by JD(U) MLC Manorama Devi's son Rocky for stopping his vehicle near police line in Bihar's Gaya district, triggering protests in the area.",1
The youth 's murder took political overtones this morning with the Leader of Opposition ( LoP ) Prem Kumar meeting the family members of the victim to express sorrow and later addressed a large number of people who had blocked road near Mahabir bridge to protest against the murder .,1
The youth's murder took political overtones this morning with the Leader of Opposition ( LoP ) Prem Kumar meeting the family members of the victim to express sorrow and later addressed a large number of people who had blocked road near Mahabir bridge to protest against the attack.,1
The youth's murder took political overtones this morning with the Leader of Opposition ( LoP ) Prem Kumar meeting the family members of the victim to express sorrow and later addressed a large number of people who had blocked road near Mahabir bridge to protest against the murder.,1
The youth's murder took political overtones this morning with the Leader of Opposition ( LoP ) Prem Kumar meeting the family members of the victim to express sorrow and later addressed a large number of people who had blocked road near Mahabir bridge to protest against the killing.,1
"The protesters , led by the Gaya district unit BJP President Anil Swami , raised slogans against the district police demanding arrest of the prime accused in the murder case .",1
"The protesters, led by the Gaya district unit BJP President Anil Swami, raised slogans against the district police demanding arrest of the prime accused in the murder case.",1
"The protesters, led by the Gaya district unit BJP President Anil Swami, raised slogans against the district police demanding arrest of a prime accused in the murder case.",1
"The protesters, led by the Gaya district unit BJP President Anil Swami, raised slogans against the district police demanding arrest of two prime accused in the murder case.",1
"Parties ask AP to resume talks HYDERABAD , JANUARY 21 A day after the Maoists bandh marked by bloodshed , uneasy calm continued in the state even as the Telangana Rashtra Samiti ( TRS ) pressurised the government to halt encounters and resume dialogue with the militants .",1
"Parties ask AP to resume talks HYDERABAD, JANUARY 21 A day after the Maoists bandh ended by bloodshed, uneasy calm continued in the state even as the Telangana Rashtra Samiti ( TRS ) pressurised the government to halt encounters and resume dialogue with the militants.",1
"Parties ask AP to resume talks HYDERABAD, JANUARY 21 A day after the Maoists bandh followed by bloodshed, uneasy calm continued in the state even as the Telangana Rashtra Samiti ( TRS ) pressurised the government to halt encounters and resume dialogue with the militants.",1
"Parties ask AP to resume talks HYDERABAD, JANUARY 21 A day after the Maoists bandh shattered by bloodshed, uneasy calm continued in the state even as the Telangana Rashtra Samiti ( TRS ) pressurised the government to halt encounters and resume dialogue with the militants.",1
"Chief Minister Y.S. Rajasekhara Reddy , sought details of the exchange of fire in Karimnagar yesterday , in which a student was killed in police firing .",0
"Chief Minister, Rajasekhara Reddy, sought details of the exchange of fire in Karimnagar yesterday, in which a student was killed in police firing.",0
"Chief Minister S Rajasekhara Reddy, sought details of the exchange of fire in Karimnagar yesterday, in which a student was killed in police firing.",0
"Chief Minister V Rajasekhara Reddy, sought details of the exchange of fire in Karimnagar yesterday, in which a student was killed in police firing.",0
"Meanwhile , in an isolated incident , the Naxalites blew up a telephone exchange in Perur village in Devarakadra mandal in Mahaboobnagar district in the early hours today .",0
"Meanwhile, in an isolated incident, the Naxalites blew up a telephone exchange in Perur village in Devarakadra mandal in Mahaboobnagar district in the early hours today.",0
"Meanwhile, in an isolated incident, the Naxalites blew up a telephone exchange in Perur village in Devarakadra mandal in Mahaboobnagar District in the early hours today.",0
"Meanwhile, in an isolated incident, the Naxalites blew up a telephone exchange in Perur village in Devarakadra mandal in Mahaboobnagar area in the early hours today.",0
"The move was seen as highly controversial and sparked about 13,000 to take to the streets in a protest that ended in clashes with police .",1
"The move was seen as highly controversial and sparked about 13,000 to take to the streets in a protest that ended in clashes with police.",1
"The move was seen as highly controversial and sparked about 13,000 to take to city streets in a protest that ended in clashes with police.",1
"The move was seen as highly controversial and sparked about 13,000 to take to London streets in a protest that ended in clashes with police.",1
"In a separate and extremely rare protest , more than 2,000 members of the legal profession marched against Beijing ’ s meddling in the local legal system .",1
"In a separate and extremely rare protest, more than 2,000 members of the legal profession marched against Beijing ’ s meddling in the local legal system.",1
"In a separate and extremely rare protest, fewer than 2,000 members of the legal profession marched against Beijing ’ s meddling in the local legal system.",1
"In a separate and extremely rare protest, More than 2,000 members of the legal profession marched against Beijing ’ s meddling in the local legal system.",1
"Mandya : Farmers protest as outflow from KRS is increased September 25 , 2015 00:00 IST Even as the water-level in Krishnaraja Sagar , near Srirangapatna , is plummeting steeply , the rate of outflow was increased on Thursday evening .",1
"Mandya : Farmers protest as outflow from KRS is increased September 25, 2015 00:00 IST Even as the water-level in Krishnaraja Sagar, near Srirangapatna, is plummeting steeply, the rate of outflow was increased on Thursday evening.",1
"Mandya : Farmers protest as outflow from KRS is increased September 25, 2015 00:00 IST Just as the water-level in Krishnaraja Sagar, near Srirangapatna, is plummeting steeply, the rate of outflow was increased on Thursday evening.",1
"Mandya : Farmers protest as outflow from KRS is increased September 25, 2015 00:00 ISTEven as the water-level in Krishnaraja Sagar, near Srirangapatna, is plummeting steeply, the rate of outflow was increased on Thursday evening.",1
"Following this , hundreds of farmers from different parts of the district , under the leadership of Melkote MLA K.S. Puttannaiah , staged a protest near the KRS entrance on Thursday evening .",0
"Following this, hundreds of farmers from different parts of the district, under the leadership of Melkote MLA K.S. Puttannaiah, staged a protest near the KRS entrance on Thursday evening.",0
"Following this, hundreds of farmers from different areas of the district, under the leadership of Melkote MLA K.S. Puttannaiah, staged a protest near the KRS entrance on Thursday evening.",0
"Following this, hundreds of farmers from different sections of the district, under the leadership of Melkote MLA K.S. Puttannaiah, staged a protest near the KRS entrance on Thursday evening.",0
"Thiruvananthapuram : Protest against assault on woman in Kochi June 25 , 2011 00:00 IST Dozens of people , including women , took out a ‘ Freedom Walk ' through the main thoroughfare of the city on Thursday midnight in protest against the alleged assault on Tasni Banu , a woman BPO employee of the Infopark in Kochi a few days ago .",1
"Thiruvananthapuram : Protest against assault on woman in Kochi June 25, 2011 00:00 IST Dozens of people, including women, took out a ‘ Freedom Walk'through the main thoroughfare of the city on Thursday midnight in protest against the alleged assault on Tasni Banu, a woman BPO employee of the Infopark in Kochi a few days ago.",1
"Thiruvananthapuram : Protest against assault on woman in Kochi June 25, 2011 00:00 IST Dozens of people, including women, took out a ‘ Freedom Walk'through the main thoroughfare of the city on Thursday midnight in protest against the alleged assault on Tasni Banu, a woman BPO employee of the Infopark in Kochi a few days ago.",1
"Thiruvananthapuram : Protest against assault on woman in Kochi June 25, 2011 00:00 IST Dozens of people, including women, took out a ‘ Freedom Walk'through the main thoroughfare of the city on Thursday midnight in protest against the alleged assault on Tasni Banu, a woman BPO employee of the Infopark in Kochi a few days ago",1
The march started from the Martyrs ' Column at Palayam and concluded before the Secretariat .,0
The march started from the Martyrs'Column at Damascus and concluded before the Secretariat.,0
The march started from the Martyrs'Column at Parliament and concluded before the Secretariat.,0
The march started from the Martyrs'Column at Alexandria and concluded before the Secretariat.,0
The participants raised slogans demanding stern action to check atrocities against women in the name of moral policing .,1
The participants raised slogans demanding stern action to check atrocities against women in the name of moral policing.,1
The participants raised slogans demanding stern action to check atrocities against women in the guise of moral policing.,1
The participants raised slogans demanding stern action to check atrocities against women in the interest of moral policing.,1
K.G. Suraj presided over the protest meeting .,0
K.G. Suraj presided over the protest meeting.,0
K.G. Suraj presided over a protest meeting.,0
K.G. Suraj presided over this protest meeting.,0
Tens of thousands of pro-democracy protesters have marched across Hong Kong to mark the 20th anniversary of its return to Chinese control with a high-profile show of dissent .,1
Tens of thousands of pro-democracy protesters have marched across Hong Kong to mark the 20th anniversary of its return to Chinese control with a high-profile show of dissent.,1
Tens of thousands of pro-democracy protesters have marched across Hong Kong to mark the 20th anniversary of its return from Chinese control with a high-profile show of dissent.,1
Tens of thousands of pro-democracy protesters have marched across Hong Kong to mark the 20th anniversary of its return under Chinese control with a high-profile show of dissent.,1
"China ’ s president Xi Jinping , who had been in the former British colony on a three-day tour , flew out of Hong Kong just hours before the annual protest kicked off in Victoria Park on Saturday afternoon .",0
"China ’ s president Xi Jinping, who had been in the former British colony on a three-day tour, flew out of Hong Kong just hours before the annual protest kicked off in Victoria Park on Saturday afternoon.",0
"China ’ s president Xi Jinping, who had been in the former British colony on a three-day tour, pulled out of Hong Kong just hours before the annual protest kicked off in Victoria Park on Saturday afternoon.",0
"China ’ s president Xi Jinping, who had been in the former British colony on a three-day tour, slipped out of Hong Kong just hours before the annual protest kicked off in Victoria Park on Saturday afternoon.",0
"“ We know he has gone back to Beijing but we still want to show that they can not ignore our voice , ” said Howard Cheng , 28 , one of the leaders of the group that organises the rally , the Civil Human Rights Front ( CHRF ) .",0
