text,label
"State Rural Development Minister Kalulal Gujjar , who is an MLA from neighbouring Mandal in Bhilwara district , was the target of attack at the public meeting attended by about 2,000 Dalits after entry into the temple .",0
"Last week , the Maoists killed an Assistant Estate Manager of the AP Forest Development Corporation at R.V. Nagaram in GK Veedhi mandal .",0
Pakistan PM offers prayers at Ajmer dargah amid protests 09th March 2013 12:39 PM Pakistan Prime Minister Raja Parvez Ashraf today offered prayers at the historic dargah of Khwaja Moinuddin Chishti during his private visit here that was marked by protests .,0
"A group , comprising leaders of the Communist Party of India ( Marxist ) and the Democratic Youth Federation of India , had roughed up a journalist who had put out a report to that effect .",1
The brief trip of 62 - year-old Ashraf to the 13th century shrine hit a sour note following a boycott by the Dargahs spiritual head in protest against the recent brutal killing and beheading of Indian soldiers by the Pakistani Army .,1
The journalist who had put out a report to that effect was manhandled .,0
"Opposing the Pakistan premier 's visit that was marked by tight security , local lawyers , some BJP activists and representatives of markets associations staged protests and shouted anti-Pakistan slogans .",1
"THANJAVUR / TIRUCHI : Sri Lankan monk assaulted March 17 , 2013 00:00 IST Police escort him to airport and put him on flight to Chennai A Sri Lankan Buddhist monk , Pathberiye Gnanaloka Thero , was assaulted by members of Tamil outfits at Big Temple in Thanjavur on Saturday .",0
Police used mild force to disperse a group of advocates who had gathered at Favvara circle to show black flags to the Prime Minister in his way back to the Ghughra helipad .,1
"Later in the day , vans transporting the students to the Tiruchi airport from Thanjavur were pelted with stones resulting in damage to windshields .",1
""" Welcoming Pakistans PM would be the insult of the martyrdom of our soldiers because Pakistan neither took action against guilty despite protest of our government nor return the head of our soldier so I boycotted his visit , "" the Dargah 's spiritual head said yesterday .",1
"In Thanjavur , the students and staff , 19 in total , were going around the Sri Brahadeeswara Temple when a group owing allegiance to the Naam Tamizhar Katchi and Thamizh Desiya Podhuvudamai Katchi attacked Ven .",0
Khan 's boycott will be largely symbolic because he is seen as a ceremonial head .,1
The incident sent shock waves among devotees and archakas who were witness to the attack .,1
"Kejriwals team attacked by Congress workers - Indian Express Express News Service , Express News Service : Lucknow , Thu Dec 13 2012 , 04:52 hrs A group of Congress workers allegedly attacked members of Arvind Kejriwal-led Aam Aadmi Party who were staging demonstration on the arrival of External Affairs Minister Salman Khurshid 's wife Louise Khurshid at an event in Mainpuri district on Wednesday .",0
"As the vehicles entered Tiruchi , two cabs transporting the students were targeted near Ariyamangalam and G Corner , where members of the Marumalarchi Dravida Munnetra Kazhagam and Naam Tamizhar Katchi attacked the vehicles with sticks and stones , police said .",0
"One of the agitators , Vivek Yadav , who was later hospitalised , lodged a complaint alleging that Congress district president Prakash Pradhan and his party workers assaulted him while Louise Khurshid 's vehicle hit him causing injuries .",0
Their proposed visit to Darasuram and Gangaikondacholapuram were cancelled following the incident Gnanaloka Thero has been staying in New Delhi for the last one-and-half years pursuing the diploma course .,1
Mainpuri SP Shalabh Mathur said that a complaint has been lodged by a Aam Aadmi Party worker at City Kotwali police station alleging attack on him and other agitators .,0
"“ We arrived in Thanjavur by train on Saturday morning and were taken on a field visit to Big Temple when the assault took place at around 9.30 a.m. Soon after , we were all put in two vehicles immediately and sent to Tiruchi , ” he said .",0
"The video footage of the incident is being scanned and a case will be registered after verifying the allegations , he added .",0
"Rajendran of the Thamizh Desiya Podhuvudamai Katchi , were arrested in Thanjavur , while 10 persons , including MDMK rural district secretary , Tiruchi , were held in Tiruchi in connection with the stone-throwing incident .",1
He also said that the members of Aam Aadmi Party were staging an agitation when Louise Khurshid was attending an event .,0
Victim of labour unrest ?,0
"A group of locals entered in a clash with them later , he added .",0
04th March 2011 05:57 AM The DGM of Powmex Steels was burnt alive in the vehicle on Thursday afternoon .,0
"She had come to attend the camp and they were staging a demonstration protesting the alleged scam by the trust , he said .",1
BALANGIR : The tragic death of a Deputy General Manager of Powmex Steels today has triggered a debate with several labour union leaders and the political class here already cogitating reasons behind the unfortunate incident .,1
"Yadav alleged that twenty odd Congress workers suddenly arrived there and started beating up the agitators , who include some disabled persons too .",0
He was allegedly set on fire by some workers this afternoon .,0
Yadav also alleged that Pradhan beat him when he was raising slogansin front of Khurshid 's vehicle .,0
"Pramod Mishra , president of Koshal Kranti Dal , blamed the administration for the incident .",1
Her driver drove the SUV and hit him causing injuries to his hands and legs .,1
“ Had the administration wanted it could have averted the incident .,1
"But farmers , along with leaders of political parties , staged a protest on the old National Highway between Hubli and Dharwad .",0
"It is difficult to digest as to why they allow the labour unrest to continue for long , ” he added .",0
"Because of the protest , the Deputy Commissioner assured the farmers that the procurement would be continued through the night on Tuesday .",1
"Official sources said the firing was done in "" self defence "" when a group of villagers resisted combing operations and tried to snatch the weapons of the police and Army personnel .",1
"Rs 2,200 cr Transactions Hit as Staff Strike Shuts Banks Across the State 19th December 2013 11:20 AM Cheque transactions worth more than ` 2,200 crore were hit as more than 1,400 bank branches remained closed as bank employees went on a day-long strike to protest against banking sector reforms and non-implementation of wage revision for more than a year .",1
"Three Armymen , including a Subedar and two jawans , were injured when the villagers threw stones , sources said .",1
"Nine bank unions under the umbrella of the United Forum of Bank Unions took part in the stir in which more than 10 lakh bank employees and officers of public sector banks , private banks and foreign banks participated .",0
"However , local villagers resisted the searches , saying there were no militants hiding there .",1
Venkatachalam said the strike has been a success across the country .,0
"As the combing party insisted on searching the village , the villagers started pelting stones .",1
"“ Even though UFBU had given notice for the strike one month ago , the Government and Indian Banks Association did not take steps to address the demands .",0
"Meanwhile , a group of about 100 people , who had just come out of a mosque after offering Id prayers , also started throwing stones at the Armymen from behind .",0
"Hence , the strike was forced on us , ” he added .",0
But the crowd continued to close in and allegedly attempted to snatch their weapons .,0
"“ We are sorry that the public would have been inconvenienced by this strike but it was unavoidable due to the non-serious approach of the IBA and government to avert the strike by improving their offer on wage increase and discussing our concerns on the banking sector reforms , ” he said .",1
"Today 's incident , comes barely days after the massacre of 23 Kashmiri Pandits by militants at Wandhama in the Ganderbal area of the Kashmir Valley , and has cast a shadow over the February 16 Lok Sabhapolls in the state .",1
"UFBU is meeting at Hyderabad on December 23 to discuss further course of action and the next phase of the agitation , Venkatachalam said .",0
ANANTNAG : Police today arrested two top militants and claimed to have solved the bomb blast at the high-security MLA hostel in Srinagar last year .,1
"TAMIL NADU Demonstration staged September 17 , 2012 00:00 IST Members of Popular Front of India staged a demonstration in Tirupur on Saturday against anti-Islam film .",0
"KADAPA : Panchayat workers on hunger strike September 05 , 2010 00:00 IST Gram Panchayat Employees ' and Workers ' Union members launched relay hunger strike in front of the Collectorate on Saturday demanding implementation of G.O. No. 39 to upgrade the posts of village servants as Village Revenue Officers and promote eligible ones as Panchayat Secretaries .",1
"Protest Against Aamir Khan 's PK Turns Ugly , Theatres Vandalised 30th December 2014 05:58 AM AHMEDABAD / BHOPAL / MUMBAI : Wielding batons and iron rods , nearly two dozen Bajrang Dal activists on Monday vandalised theatres screening Aamir Khan blockbuster ‘ PK ’ here for making “ fun ” of Hindu Gods and godmen as protests were also reported from Bhopal .",1
"CITU district general secretary A. Ramsamohan inaugurated the hunger strike camp in which union members K. Penchalaiah , R. Polaiah , G. Chinna , S. Chennaiah , K. Polaiah and Sankar undertook relay fast .",0
"Angry at the theatre owners ignoring the ‘ diktat ’ not to screen the movie that has raised the hackles of a plethora of Hindu organisations , volunteers of the outfit descended on City Gold Multiplex and Shiv theatre on Ashram Road , smashing glass panes at windows .",1
Big B in big trouble for anti-Sikh remarks 17th December 2011 02:43 PM AMRITSAR : A move by Bollywood superstar Amitabh Bachchan to get a clean chit from the Sikh clergy after his name was dragged into the 1984 anti-Sikh riots is facing opposition from sections of the community .,1
"“ We are yet to identify the persons behind these attacks , which took place at around 10 am .",0
"Bachchan 's plea to the Jathedar ( head ) of the Akal Takht , the highest temporal seat of Sikh religion , Gurbachan Singh , through a letter dated November 28 , in which he pleaded his innocence in the anti-Sikh riots , is likely to be considered for discussion by the five Sikh high priests at a meeting here on December 22 .",0
We learned that the miscreants vandalized the ticket windows of both these theatres .,0
"Wild , irresponsible and most unfounded allegations , by certain sections of the Sikh community , about my involvement in the inciting of violence against them during the most unfortunate Sikh riots of 1984 , soon after the death of Shrimati Indira Gandhi , the then prime minister of India , has caused me acute agony .",1
"I am warning other theatres to stop the screening , otherwise , we will intensify our protest in the city in coming days , ” said city Bajrang Dal chief Jwalit Mehta , who led the attack .",1
"We have been together in each other 's hour of grief and joy , but to allege that I was a part of the crowd that incited them to raise anti-Sikh slogans is a preposterous and blatant lie .",1
"Activists of the hardline Hindu outfit also staged a protest outside Jyoti Talkies in Bhopal where the film , which has grossed over Rs .200 crore within days of its release , was being screened .",0
"The unfortunate incidents of the riots of 1984 against the Sikhs shall always remain a blot and a dark phase in the history of our country , a country that prides itself in its secular credentials . "" Bachchan even attached a copy of a photograph of his maternal grandparents , who were from a Sikh family .",0
"In Mumbai , workers of the Vishwa Hindu Parishad stalled screening of the movie in Mumbai and Nanded .",0
"The All India Sikh Students Federation ( AISSF ) , in a statement , alleged that Bachchan 's slogans were broadcast in 1984 by the state-owned Doordarshan TV and All India Radio ( AIR ) .",0
"The workers forced the manager of Deepak Cinema , a down grade cinema hall , at Parel here to stall the film ’ s screening .",1
"The AISSF said independent witnesses like Jagdish Kaur , Babu Singh Dukhiya and others who watched the relay on Doordarshan and saw Bachchan inciting violence are ready to testify in this matter before the Akal Takht .",0
A similar move type was taken in Nanded .,0
"Nearly 7,000 Sikhs were killed in the November 1984 anti-Sikh riots in various parts of the country following the assassination of Indira Gandhi by her two Sikh bodyguards in New Delhi on October 31 , 1984 .",1
India stalled cricketing ties in the aftermath of 2008 Mumbai terrorist attack .,1
"Over 3,000 were killed in Delhi alone .",0
But Chevalier staff representatives claim their dismissal is unlawful and discriminatory as most of the sacked operators were union members and had joined a campaign to protest against the pay-cut plan .,1
"Played active part in wage deal : Vijay Mallya - Indian Express Agencies , Agencies : Greater Noida , Sat Oct 27 2012 , 13:37 hrs Kingfisher Airlines Chairman Vijay Mallya today said he was never out of reach of his striking employees during the 26 - day impasse over non-payment of salaries since March this year and had played an active part in the wage settlement .",0
"Thirty-seven of the operators signed a petition and held a press conference last Sunday to protest against the proposal , which they said would cut their basic salary by up to 40 per cent .",1
"The employees of the airline , who were on strike since September 29 , agreed to resume work on the management 's promise to clear three months dues before Diwali .",1
Their signatures and a letter demanding the proposal be scrapped were submitted to Chevalier 's management through the Labour Department .,1
"During the entire impasse , Mallya did not come in the forefront and the negotiations were carried out by top officials of the airline and the UB Group , leading employees to demand his presence .",1
"WEF Africa 2017 : Zuma ushered away amid questions over May Day fiasco Siobhan Cassidy DURBAN , May 3 ( ANA ) – South African President Jacob Zuma was ushered away by minders on Wednesday as he was bombarded by questions about the fiasco on May Day when a booing crowd had refused to let him speak at a rally in Bloemfontein on Monday .",1
"NIZAMABAD : TDP protests irregular power supply to farm sector March 03 , 2013 00:00 IST Holds demonstration in front of SE office in Nizamabad The TDP Legislators on Saturday , seriously warned the electricity authorities against the frequent cuts in power supply to the farm sector resulting in damage to the crop which is in its last stage for harvest .",1
"At first , an apparently composed Zuma had insisted that he was not upset by the incident at the Congress of South African Trade Unions event in Bloemfontein on Monday , saying : `` You people do n't really understand what democracy is .",0
"Led by former Minister Mandava Venkateswar Rao , MLA ( Nizamabad Urban ) MLAs Annapoornamma and Hanmanth Shinde and MLCs V.G. Goud and A. Narsa Reddy held protest demonstration in front of the office of Superintending Engineer demanding rectification of the situation within two days .",1
"The IFP did not want land reform policy to cause havoc in the country , IFP provincial secretary and KwaZulu-Natal premier candidate Velenkosini Hlabisa said on the sidelines of the party 's final get-out-to-vote campaign `` Sizonqoba '' rally in KwaMashu , Durban .",1
"When quizzed about the alleged police intimidation most of those who submitted claimed off-record that they had been individually helped by the police during riots and that yesterday , some officers did call them up and ask them to depose in their favour .",1
"The IFP also unveiled its election bus at the rally , at which party leader Mangosuthu Buthelezi was expected to speak later .",0
Most of the riot-affected from city limits testified to the polices hard work at keeping peace .,1
"KARNATAKA Traders against plan to amend APMC Act January 06 , 2007 00:00 IST REST : A farmer takes a nap on a cotton bale at the APMC yard , in Hubli on Friday as the APMC traders across the State observe bandh .",0
"Credit was lavish and praise unwavering , making even the judges comment that the riots might have occurred somewhere else .",1
"Staff Correspondent Protesters staged a demonstration in front of the Deputy Commissioner 's office Protesters stage demonstration in front of DC 's office Entry of Wal-Mart in retail trade had ruined native traders , says BCCIGovernment was amending the Act without any discussion BELGAUM : Trading activities came to a halt at the Agriculture Produce Marketing Committee Yard in the city causing inconvenience to the growers .",0
"Maretha , where till recently riot victims were not allowed to return home , victims of Best Bakery carnage , residents of Noor Park , and some other hotbeds of violence went unrepresented .",1
Traders pulled down their shutters to join the statewide agitation to oppose the State Government 's move to amend the APMC Act on Friday .,1
Outside the court hall were nearly 100 advocates shouting slogans and hurling abuses against the judiciary and a few judicial officers .,0
Several traders under the banner of Belgaum Chamber of Commerce and Industries ( BCCI ) staged a demonstration in front of the Deputy Commissioner 's office .,0
"The much-anticipated trouble began in the morning when a group of advocates , who assembled near the Aavin entrance of the High Court campus , staged a protest and attempted to block the NSC Bose Road .",1
BCCI president Vikas R. Kalghatagi led the protest .,0
"Soon , the huge posse of advocates started raising defamatory slogans against a few judges .",0
"No business Correspondent from Hubli reports Agriculutre Produce Market Committees ( APMC ) across the districts of Dharwad , Haveri and Gadag did n't do any business on Friday as the merchants and brokers kept their shops closed as part of the APMC bandh .",1
"KARNATAKA Protest by ABVP July 30 , 2008 00:00 IST BANGALORE : The activists of the Bangalore unit of the Akhil Bharatiya Vidyarthi Parishad on Tuesday staged a protest at the Anand Rao Circle here condemning the serial bomb blasts in Bangalore and Gujarat .",1
The farming community and the porters had expressed their support for the APMC bandh .,0
The State Joint Secretary Thammesh Gowda said that several organisations were involved in the blasts and urged the Government to ban them .,1
Even the merchants and brokers operating outside the APMC yards in various towns and cities closed the shutters of their shops in response to the bandh .,1
"He said after the Lok Sabha elections , it should be probed that who hatched the conspiracy of throwing ink , shoes , slapping Kejriwal in Delhi , Haryana , and BJP has never adopted such stunt since elections in 1952 .",0
In Hubli and Dharwad most of the shops of merchants in the busy market areas were closed .,0
""" The people are of the view that he himself hatches the conspiracy of shoes being hurled , inked being thrown on him and he being slapped , and then plays drama of going to Rajghat and goes the home of auto driver , meeting him and offering him membership , "" the senior BJP leader said .",0
"Unlike the attacks on SPI Cinemas and Woodlands Theatre the previous nights , not even stray incidents of violence were reported .",0
"The BJP leader also termed that beating of those persons , who throws ink or slaps Kejriwal by his supporters looks like filmy and part of this conspiracy .",0
"NATIONAL Supreme Court won ’ t restrain Gujarat from acting on report September 27 , 2008 00:00 IST J. Venkatesan New Delhi : The Supreme Court on Friday refused to restrain the Gujarat government from circulating , publishing and acting on the Nanavati Commission report on the Godhra train carnage .",0
"Ahead of the polling day tomorrow , Kejriwal today visited the autorickshaw driver who had slapped him at a roadshow in North-West Delhi yesterday and said he has "" forgiven "" the attacker .",0
"( The commission , appointed by the State government , said the February 27 , 2002 fire aboard coach S -6 of the Sabarmati Express at the Godhra station was a “ pre-planned conspiracy by local Muslims . ” ) A Bench , consisting of Chief Justice K.G. Balakrishnan and Justice P. Sathasivam , however , issued notice to the government on a special leave petition filed by Citizens for Justice and Peace against a Gujarat High Court order refusing to pass an interim order restraining it from placing the report in the Assembly .",0
"HYDERABAD : BJP leaders court arrest during bandh May 01 , 2012 00:00 IST It was private moneylender Srinivas alias Salman Srinu , one of the two alleged masterminds behind the temple desecration in Madannapet , who purchased the blue paint which was sprinkled on the temple wall , the police said .",0
"( The Banerjee Committee , appointed by Railway Minister Lalu Prasad , said the fire was “ purely accidental . ” ) Mr. Sachar argued that the Nanavati Commission had named the conspirators and if the government arrested them , communal harmony would be distrubed .",1
"Srinu and his associate , Niranjan , both of whom were accused of planning to create disturbances in Madannapet to foster unity among Hindus , are still at large , while four Hindu youngsters allegedly involved in the temple desecration were already arrested .",1
"It questioned the commission ’ s action in withholding the report on the “ dubious role ” of the State government in supporting the accused involved in the carnage against the minority community , which followed the train fire .",0
Mild tension The corporator had called for bandh of Madannapet and Saidabad areas on Monday .,0
"UDUMALPET / DINDIGUL : Woman ’ s father surrenders in T.N. ‘ honour ’ killing case March 15 , 2016 00:00 IST Six police teamshave been formedto arrest the killers Chinnasamy , father-in-law of V. Shankar ( 22 ) , the Dalit youth who was hacked to death in broad daylight in a suspected honour killing in Udumalpet on Sunday , surrendered before the Judicial Magistrate Court in Nilakottai , Dindigul district on Monday .",1
The bandh was complete in areas where the Hindus were in majority and had no effect in other localities .,0
"Shankar and his wife Kausalya , 19 , were attacked by a gang with deadly weapons , while they came out of a shop .",0
"Mild tension prevailed when Mr. Yadav and two other BJP corporators , Bangaru Prakash and Vaikuntham , started moving around enforcing bandh .",1
Shankar died in the attack while Kausalya escaped with severe injuries .,0
Some BJP activists staged a demonstration outside the police station alleging that police were targeting them to appease the MIM .,1
"Relatives of Shankar and people from the locality staged a road blockade for almost four hours , demanding Rs .",1
Evicted vendors stage demo 10th May 2013 11:36 AM Hundreds of roadside vendors under the banner of the Sambalpur Utha Dokani Sangha staged a demonstration in front of the office of the DIG ( NR ) on Wednesday in protest against selective eviction of vendors in front of Sambalpur Town police station and demanded their rehabilitation .,1
"In the evening , activists attached to the Untouchability Movement staged a similar agitation in Udumalpet .",0
"In the evening , Youth Congress activists led by their president Vijaypal Singh Dimpy , carried out a Sadbhavna rally , which started from the Sector 19 Church and ended at Sector 23 Sanatan Dharam Mandir .",0
Some people pelted stones at a few shops in Komaralingam in the morning when the shop owners did not down the shutters as mark of respect to Shankar .,1
These regular yatris from Lutyens ’ Delhi to Lahore are more concerned about their evening parties where champagne is spilled than about the blood spattered all over the streets of Pakistan and in Mumbai during 26/11 .,0
"( With additional reporting from K. Raju in Dindigul ) Relatives of Shankar and locals staged a road blockade for almost four hours , demanding compensation and a government job for Kausalya .",1
"COIMBATORE : Idol damaged : shops closed April 13 , 2013 00:00 IST Police step up security Several hundred shops in Podanur , Sundarapuram , Kuniamuthur , Kovaipudur , Milekal , Machampalayam , Idayarpalayam , Kulathupalayam and Sungapuram areas remained closed on Friday in protest against the damage caused to an idol at a temple on Monday .",1
"Two men who confessed to being involved in the murder of ANC North West official Obuti Chika were tortured by police , the Klerksdorp Magistrate 's Court heard on Tuesday .",0
"Trouble erupted on March 8 , when the devotees found the Adhi Veeramahaliamman idol removed from the pedestal with some damage on it .",1
Prosecutor Riekie Krause said on Monday that Sekhakhane had confessed to killing Chika and had led police to his gun .,0
"When the Hindu outfits staged a protest demanding the arrest of those involved in the damage to the idol , commotion prevailed after the agitators tried to chase a person accusing him of trying to videograph or photograph the agitators .",1
Forensics had later matched the bullets which killed Chika to this gun .,0
This triggered a fresh round of protest by the members of the minority community opposing the alleged attempt to assault a member of their community .,1
"Chika , 33 , was shot at point-blank range in the driveway of his Klerksdorp home on December 14 .",0
"On Tuesday , shops in Madukkarai area remained closed in protest against the damage to the idol .",1
He denied that the men had attended any meetings where Chika 's murder was discussed .,0
"Muslims across the city of lakes , still haunted by memories of the 2002 Gujarat riots , say they will not vote for someone who was unable to stop a massacre of ‘ innocent people ’ in his state .",1
The mayor 's assassination was discussed at one meeting between the accused .,0
“ No amount of forgiveness can absolve Modi of the crime that was committed under his watch in Gujarat .,0
Sena Flays CM for Keeping Mum While Vidarbha Flag Was Hoisted 03rd May 2016 04:32 PM MUMBAI : Ruling alliance partner Shiv Sena today flayed Maharashtra Chief Minister Devendra Fadnavis for keeping mum when a flag of a separate Vidarbha state was recently hoisted in Nagpur on Maharashtra Day .,1
"Jaswant Singh had referred to three issues , the Gujarat communal carnage , the cash-for-votes scam and the Kandahar plane hijack and blamed Advani on all the three counts .",0
""" It is due to such people ( those who unfurled the Vidarbha flag ) that the country 's integrity is damaged .",1
"Singh had recently blamed Advani for coming to Gujarat Chief Minister Narendra Modi ’ s rescue and ensured that he was not sacked , in the wake of the riots .",1
Maharashtra CM saw the goings-on with eyes open .,0
"On Kandahar plane hijack issue , Singh said Advani was not speaking the truth .",0
"The BJP CM of Maharashtra and other ministers should have at least condemned the act , "" an editorial in Sena mouthpiece ' Saamana ' said .",0
"Elaborating on the three issues , Singhvi said , “ The BJP gave sermons on Raj Dharma and turned a Nelson ’ s eye to the communal carnage , which became a big blot on the fair name of the country . ”",0
"By unfurling a separate flag , the supporters of a separate Vidarbha have insulted the tricolour and the Constitution , "" it said .",1
"Month-long escalating protests to mark 4th anniversary of Mullivaikkal pogrom 13th April 2013 08:05 AM The Students Struggle Committee for Tamil Eelam has announced that it would organise demonstrations and public meetings across the State from April 15 to May 19 , to mark the fourth anniversary of the Mullivaikkal massacre and the end of the civil war in Sri Lanka .",1
"The Vidarbha Rajya Andolan Samiti , Vidarbha Pradesh Vikas Parishad and a few other organisations during a programme led by former Advocate General of Maharashtra Shreehari Aney had hoisted flag of separate Vidarbha state in Nagpur on May 1 .",0
"They also rubbished suggestions that the student protests were losing steam , saying the lower turnout in recent weeks was due to examinations .",1
"Hoisting of the specially prepared multi-colour flag was seen as a mark of protest against the merger of the then Vidarbha , the Central Provinces and Berar into Maharashtra on May 1 , 1960 .",0
"Shivamogga : Youth activists demand impartial probe July 09 , 2016 00:00 IST Activists of the youth wing of Bharatiya Janata Party ( BJP ) staged a protest in the city on Friday demanding an impartial probe into the suicide of Deputy Superintendent of Police M.K. Ganapathy .",1
"Aney , whose comments on separate Vidarbha had sparked a controversy , had said the flag of separate Vidarbha was being raised on May 1 from the last three years .",0
"Addressing the protest meet , Bhavani Rao More , district unit president of BJP youth wing said that as the deceased officer had alleged that he was being harassed by Bengaluru Urban Development Minister K.J. George , Chief Minister ( CM ) Siddaramaiah should drop Mr. George from the Cabinet .",0
"PUBLISHED : Friday , 30 January , 2009 , 12:00am Abode seekers demand action | South China Morning Post Donald Tsang More than 100 abode seekers and their parents yesterday marched to the government headquarters in Central and held a candle-light vigil to mark the 10th anniversary of a court ruling that allowed thousands of them to stay in the city .",1
The activists of Jaya Karnataka Sanghatane and Manava Hakkugala Horatagarara Parishat also staged separate protests at the Deputy Commissioner ’ s office demanding the State government hand over the probe to the Central Bureau of Investigation .,1
"The protesters yesterday marched from Wan Chai Immigration Tower to the Central Government Offices , and submitted their letter of appeal to Chief Executive Donald Tsang Yam-kuen and Secretary for Security Ambrose Lee Siu-kwong .",0
"| Photo Credit : — Photo : PTI / Vijay Verma Staff Reporter He was wanted in connection with the murder of BSP MLA NEW DELHI : Atiq Ahmed , expelled Samajwadi Party MP who was wanted by the Uttar Pradesh police in connection with some criminal cases including the murder of Bahujan Samaj Party MLA Raju Pal in 2005 , was arrested at Pitampura here on Thursday .",1
Some chanted ' Give me back my right of abode ' outside the Court of Final Appeal .,0
"Ahmed , who was arrested in the Raju Pal murder case and was out on bail , allegedly threatened witnesses for deposing against him .",1
Some abode seekers living illegally in Hong Kong also joined the march and vigil .,0
"In 2001 , he allegedly hatched a conspiracy to murder his political opponent Javed Iqbal in Allahabad .",1
"Cardinal Joseph Zen Ze-kiun and pan-democrat lawmakers Lee Cheuk-yan , Audrey Eu Yuet-mee , Cyd Ho Sau-lan , Albert Chan Wai-yip and ' Long Hair ' Leung Kwok-hung attended the vigil .",0
A bodyguard of Javed was killed in that attack .,1
Differently abled Stage Protest 18th December 2013 08:06 AM Members of the Tamil Nadu Association for the Rights of All Types of Differently Abled and Caregivers ( TARATDAC ) staged a protest on Langs Garden Road seeking increased financial assistance and immediate enforcement of the Supreme Court order for three per cent job reservation for the differently abled .,1
"KERALA UDF whitewashing RSS violence : CPI(M) November 15 , 2007 00:00 IST Staff Reporter KANNUR : Communist Party of India ( Marxist ) State secretary Pinarayi Vijayan has accused the United Democratic Front ( UDF ) of whitewashing violence instigated by the Rashtriya Swayamsevak Sangh ( RSS ) in the State .",0
"The protest saw the participation of almost 1,700 differently-abled people and their supporters walking the length of Langs Garden Road , after which representatives from TARATDAC met the State Minister for Social Welfare , B Valarmathi , and put forth their demands .",0
"Speaking at a press conference here on Wednesday after visiting bereaved families of CPI(M) workers killed in recent violence near Thalassery , Mr. Vijayan said the RSS had started unleashing violence in different parts of the State following the killing of an assistant sub-inspector at Changanassery .",1
"Trinamool activist dies in police custody in Hooghly , cadres go on rampage - Indian Express Express News Service , Express News Service : Kolkata , Sun Jan 20 2013 , 03:22 hrs Violence broke out in Dhaniakhali , a village in Hooghly district located about 45 km from here , on Saturday morning after a Trinamool Congress activist was allegedly beaten to death at a police station .",1
He said that Leader of the Opposition Oommen Chandy was worried about the arrest of Akhil Bharatiya Vidyarthi Parishad workers in connection with the killing immediately after the incident .,1
"As news of the custodial death of Kazi Nasiruddin spread , thousands of locals , mostly Trinamool cadres , attacked the police station at dawn today , prompting the police to lob tear gas shells and lathicharge to quell the mob .",1
"The CPI(M) leader said that while CPI(M) workers were the victims of RSS attacks at Thalassery and Malampuzha , the UDF was organising a Shanthi Yatra ( a foot march for peace by the Congress ) to target the CPI(M) as perpetrators of violence .",1
"Trinamool activists also set up roadblocks to protest the "" murder of their party colleagues by protectors of law "" .",1
"Mr. Chandy was not condemning violence by RSS workers to get RSS support , he added .",1
"However , the absence of senior Trinamool Congress leaders during the agitation prompted opposition parties to raise fingers at "" TMC 's internal feud that led to the incident "" .",1
Earlier Mr. Vijayan visited the houses of slain CPI(M) workers M.K. Sudheer and Pavithran .,0
( LEADS WITH MINOR EDITS ; CORRECTS NUMBER OF ARRESTED AND COURT APPEARANCES IN LAST PAR ) Residents of the Tshing settlement near Ventersdorp chanted songs and refused to listen to the mayor 's address during a meeting on Monday to discuss their grievances .,1
"West Rand police dispersed a group of children who gathered in Khutsong on Tuesday afternoon , spokeswoman Senior Superintendent Mary Martins-Engelbrecht said .",0
"Residents chanted songs drowning out the mayor , who had to be removed from the stadium under police escort .",0
"She said the group had to be dispersed after the local police station was attacked by high school pupils , injuring three police officers , on Monday .",1
"The residents then spilled into the streets and continued to chant songs while dispersing in groups , said Metsi .",0
"The remaining person in the group , arrested during protests at the Khutsong stadium on Sunday where Defence Minister and African National Congress chairman Mosiuoa Lekota was speaking , was not charged and was released .",0
Earlier on Monday angry residents barricaded streets with burning tyres and set fire to the councillor 's house in protest over poor service delivery .,1
"Tuesday was marked by further protests and police had to disperse a group at least once , Martins-Engelbrecht said .",0
A local business was also set alight but police again managed to extinguish the fire before it did serious damage .,0
"Tirupur : Protests against lack of amenities November 27 , 2014 00:00 IST Two separate agitations were witnessed on the Corporation office premises on Tuesday with residents and political activists laying siege to the offices of the Mayor and the Commissioner .",1
Police arrested two women for allegedly looting the business that was set alight .,1
People blocked the entrance to the Mayor ’ s office to express their displeasure over the inconveniences caused by the halfway left storm water drain project in ward 53 .,1
Another person was arrested for setting fire to the councillor 's house .,1
"In the other agitation , residents of ward 19 highlighted the drinking water issues , lethargic garbage removal and poor maintenance of street lights .",0
"KRISHNAGIRI : Awareness rally taken out March 18 , 2015 00:00 IST Stress on water harvesting , conservation and sanitation Drinking water security , conservation of potable water resources and water harvesting were the themes to ponder upon on the occasion of the National Rural Drinking Water and Sanitation Awareness Week , being observed under the aegis of the Tamil Nadu Water Supply and Drainage Board here .",0
The locals had staged agitation in front of BSNL office and locked the exchange several times earlier .,0
"To mark the awareness week that commenced on March 16 , Collector T.P. Rajesh flagged off a rally here on Tuesday .",1
"Remarkably , the BSNL towers were blown up by Maoists in the areas .",0
"Slogans Students and members of self-help groups , who participated in the rally , carried placards with slogans highlighting drinking water and associated sanitation , water conservation through judicious use , water harvesting and prevention of wastage from pipelines and taps , consumption of clean drinking water , personal hygiene and hand-wash , toilets in each home , and ‘ no ’ to open defecation .",0
Beijing has refused to modify its controversial plans – originally unveiled last August – despite mass demonstrations and a 79-day occupation of Hong Kong ’ s financial heart during last year ’ s Umbrella movement .,0
Over 250 people participated in the rally in support of the campaign .,0
